YY,MM,DD,AverageTemp
2000,1,25,2.336875
2000,1,26,2.2047916666666665
2000,1,27,2.130625
2000,1,28,1.5327083333333333
2000,1,29,1.6620833333333334
2000,1,30,1.9764583333333334
2000,1,31,2.204375
2000,2,1,1.9922916666666666
2000,2,2,1.865
2000,2,3,1.4660416666666667
2000,2,4,1.6802083333333333
2000,2,5,1.7679166666666666
2000,2,6,1.7685416666666667
2000,2,7,1.8322916666666667
2000,2,8,1.7520833333333332
2000,2,9,1.5197916666666667
2000,2,10,1.933125
2000,2,11,2.263333333333333
2000,2,12,2.0766666666666667
2000,2,13,2.038125
2000,2,14,2.16
2000,2,15,2.42
2000,2,16,2.473333333333333
2000,2,17,2.396666666666667
2000,2,18,2.1935416666666665
2000,2,19,1.8947916666666667
2000,2,20,1.963125
2000,2,21,2.06
2000,2,22,2.153958333333333
2000,2,23,2.453333333333333
2000,2,24,2.689375
2000,2,25,2.8583333333333334
2000,2,26,2.911875
2000,2,27,2.9779166666666668
2000,2,28,2.950625
2000,2,29,3.0970833333333334
2000,3,1,3.2864583333333335
2000,3,2,3.4299999999999997
2000,3,3,3.4612499999999997
2000,3,4,3.4675
2000,3,5,3.53
2000,3,6,3.603333333333333
2000,3,7,3.7047916666666665
2000,3,8,3.8510416666666667
2000,3,9,3.933333333333333
2000,3,10,3.9629166666666666
2000,3,11,4.163125
2000,3,12,4.175625
2000,3,13,4.12
2000,3,14,4.08
2000,3,15,4.172083333333333
2000,3,16,4.166666666666667
2000,3,17,4.2960416666666665
2000,3,18,3.9170833333333333
2000,3,19,3.9775
2000,3,20,4.16
2000,3,21,4.123333333333333
2000,3,22,4.0600000000000005
2000,3,23,4.233333333333333
2000,3,24,4.443333333333333
2000,3,25,4.409583333333333
2000,3,26,4.273333333333333
2000,3,27,4.554583333333333
2000,3,28,4.826666666666666
2000,3,29,4.845
2000,3,30,4.810416666666667
2000,3,31,4.945833333333333
2000,4,1,4.832708333333334
2000,4,2,4.917638888916667
2000,4,3,5.008541666666667
2000,4,4,5.058333333333334
2000,4,5,4.642083333333333
2000,4,6,4.541041666666667
2000,4,7,4.7775
2000,4,8,4.752291666666666
2000,4,9,4.882708333333333
2000,4,10,4.765
2000,4,11,5.103541666666667
2000,4,12,4.9875
2000,4,13,5.005625
2000,4,14,5.122708333333334
2000,4,15,5.259791666666667
2000,4,16,5.557291666666667
2000,4,17,5.789583333333333
2000,4,18,6.046458333333333
2000,4,19,6.286666666666667
2000,4,20,6.356458333333333
2000,4,21,6.5529166666666665
2000,4,22,6.4262500000000005
2000,4,23,6.53375
2000,4,24,6.396458333333333
2000,4,25,6.693958333333334
2000,4,26,6.699375
2000,4,27,6.36
2000,4,28,6.166875
2000,4,29,6.4122916666666665
2000,4,30,6.908333333333333
2000,5,1,7.198541666666666
2000,5,2,6.874791666666667
2000,5,3,7.665208333333333
2000,5,4,7.2785416666666665
2000,5,5,6.736041666666667
2000,5,6,7.272291666666667
2000,5,7,7.160833333333334
2000,5,8,7.345208333333334
2000,5,9,8.053958333333334
2000,5,10,9.579791666666667
2000,5,11,9.712291666666667
2000,5,12,9.847708333333333
2000,5,13,9.962083333333334
2000,5,14,10.190833333333334
2000,5,15,10.240416666666667
2000,5,16,10.181041666666667
2000,5,17,9.949583333333333
2000,5,18,9.022708333333334
2000,5,19,9.235624999999999
2000,5,20,9.886458333333334
2000,5,21,9.667291666666667
2000,5,22,10.085833333333333
2000,5,23,10.265416666666667
2000,5,24,10.223541666666666
2000,5,25,9.617708333333333
2000,5,26,8.282291666666667
2000,5,27,8.6814583333333335
2000,5,28,10.502708333333333
2000,5,29,11.480208333333334
2000,5,30,12.139999999999999
2000,5,31,11.639583333333333
2000,6,1,10.475208333333333
2000,6,2,9.956041666666666
2000,6,3,9.68125
2000,6,4,10.255208333333334
2000,6,5,12.506875
2000,6,6,13.467083333333333
2000,6,7,13.153125
2000,6,8,12.688749999999999
2000,6,9,11.605208333333334
2000,6,10,11.610208333333333
2000,6,11,12.777708333333333
2000,6,12,13.316875
2000,6,13,13.416666666666666
2000,6,14,12.749375
2000,6,15,11.880416666666667
2000,6,16,10.938958333333334
2000,6,17,10.63
2000,6,18,10.2925
2000,6,19,10.818125
2000,6,20,10.590833333333334
2000,6,21,9.79125
2000,6,22,8.956666666666667
2000,6,23,8.9783333333333335
2000,6,24,8.980416666666667
2000,6,25,9.826875
2000,6,26,9.029791666666666
2000,6,27,9.04625
2000,6,28,8.7325
2000,6,29,8.910625
2000,6,30,9.178541666666668
2000,7,1,9.457291666666666
2000,7,2,9.8689583333333335
2000,7,3,9.705
2000,7,4,9.7725
2000,7,5,9.556666666666667
2000,7,6,10.077916666666667
2000,7,7,12.41875
2000,7,8,13.08
2000,7,9,13.503541666666667
2000,7,10,11.5625
2000,7,11,10.50625
2000,7,12,11.352708333333334
2000,7,13,12.276458333333334
2000,7,14,11.708333333333334
2000,7,15,12.046041666666667
2000,7,16,15.5725
2000,7,17,15.455
2000,7,18,14.706458333333334
2000,7,19,14.031875
2000,7,20,14.843333333333334
2000,7,21,14.632083333333334
2000,7,22,14.077083333333334
2000,7,23,12.83
2000,7,24,13.472708333333333
2000,7,25,14.699583333333333
2000,7,26,16.95625
2000,7,27,18.093125
2000,7,28,18.230833333333333
2000,7,29,17.428958333333334
2000,7,30,16.633541666666666
2000,7,31,17.090416666666666
2000,8,1,17.398333333333333
2000,8,2,16.925625
2000,8,3,16.33354166666667
2000,8,4,15.586666666666668
2000,8,5,15.952916666666667
2000,8,6,15.627916666666668
2000,8,7,14.869791666666668
2000,8,8,13.525625
2000,8,9,12.434583333333334
2000,8,10,12.045833333333333
2000,8,11,12.772499999999999
2000,8,12,17.944583333333334
2000,8,13,19.586041666666667
2000,8,14,19.616666666666664
2000,8,15,19.680833333333332
2000,8,16,19.327083333333334
2000,8,17,18.668958333333332
2000,8,18,17.606041666666666
2000,8,19,17.748541666666668
2000,8,20,15.136041666666667
2000,8,21,15.87625
2000,8,22,16.062291666666667
2000,8,23,14.423958333333333
2000,8,24,12.221041666666666
2000,8,25,11.705416666666666
2000,8,26,11.457083333333333
2000,8,27,11.509375
2000,8,28,11.859583333333333
2000,8,29,13.4225
2000,8,30,13.3475
2000,8,31,12.901458333333332
2000,9,1,11.510625000000001
2000,9,2,11.900208333333333
2000,9,3,13.792916666666667
2000,9,4,15.580208333333333
2000,9,5,17.13048780487805
2000,9,7,16.929000000000002
2000,9,8,16.0375
2000,9,9,15.205625
2000,9,10,16.190833333333334
2000,9,11,16.708541666666665
2000,9,12,14.535625
2000,9,13,12.744791666666666
2000,9,14,12.891666666666667
2000,9,15,12.273958333333333
2000,9,16,11.942083333333333
2000,9,17,10.983958333333334
2000,9,18,10.57625
2000,9,19,10.399791666666667
2000,9,20,11.128125
2000,9,21,11.422083333333333
2000,9,22,11.480833333333333
2000,9,23,11.270833333333334
2000,9,24,11.6475
2000,9,25,12.186041666666666
2000,9,26,12.944375
2000,9,27,13.416666666666666
2000,9,28,13.480208333333334
2000,9,29,13.605208333333334
2000,9,30,13.448958333333334
2000,10,1,13.206875
2000,10,2,12.906458333333333
2000,10,3,12.886458333333334
2000,10,4,12.8825
2000,10,5,13.190416666666668
2000,10,6,13.568333333333333
2000,10,7,13.790208333333334
2000,10,8,13.252083333333333
2000,10,9,12.925625
2000,10,10,12.438541666666667
2000,10,11,11.969583333333333
2000,10,12,11.899166666666666
2000,10,13,11.941041666666667
2000,10,14,12.071666666666667
2000,10,15,12.138125
2000,10,16,12.503958333333333
2000,10,17,12.298958333333333
2000,10,18,12.326875
2000,10,19,12.33
2000,10,20,12.239374999999999
2000,10,21,12.113958333333333
2000,10,22,12.036666666666667
2000,10,23,11.963125
2000,10,24,11.795208333333333
2000,10,25,11.829583333333334
2000,10,26,11.869791666666666
2000,10,27,11.856666666666667
2000,10,28,11.673541666666667
2000,10,29,11.152708333333333
2000,10,30,10.7425
2000,10,31,10.400208333333333
2000,11,1,10.449791666666668
2000,11,2,10.412916666666668
2000,11,3,10.59875
2000,11,4,10.56875
2000,11,5,10.539375
2000,11,6,10.367083333333333
2000,11,7,10.190416666666668
2000,11,8,10.23875
2000,11,9,10.30125
2000,11,10,10.216875
2000,11,11,10.185625
2000,11,12,10.273125
2000,11,13,10.216666666666667
2000,11,14,10.166666666666666
2000,11,15,10.221739130434782
2000,11,16,10.018125
2000,11,17,10.041041666666667
2000,11,18,9.809791666666667
2000,11,19,9.79875
2000,11,20,9.673541666666667
2000,11,21,9.484166666666667
2000,11,22,9.089583333333334
2000,11,23,8.469375
2000,11,24,8.0275
2000,11,25,7.870625
2000,11,26,7.76
2000,11,27,7.9624999999999995
2000,11,28,8.101875
2000,11,29,8.151875
2000,11,30,8.110416666666666
2000,12,1,7.7439583333333335
2000,12,2,7.394791666666666
2000,12,3,7.301666666666667
2000,12,4,6.895833333333333
2000,12,5,6.59375
2000,12,6,6.56125
2000,12,7,6.696875
2000,12,8,6.583333333333333
2000,12,9,6.5425
2000,12,10,6.497083333333333
2000,12,11,6.5997916666666665
2000,12,12,6.508541666666667
2000,12,13,5.950208333333333
2000,12,14,5.922083333333333
2000,12,15,5.644791666666666
2000,12,16,5.73
2000,12,17,5.980208333333334
2000,12,18,6.122916666666667
2000,12,19,6.410416666666667
2000,12,20,6.2575
2000,12,21,6.161041666666667
2000,12,22,6.17125
2000,12,23,5.495208333333333
2000,12,24,4.892708333333333
2000,12,25,4.5129166666666665
2000,12,26,4.016666666666667
2000,12,27,4.054791666666667
2000,12,28,3.8304166666666664
2000,12,29,3.7868749999999998
2000,12,30,4.280208333333333
2000,12,31,3.8320833333333333
2001,1,1,4.059166666666666
2001,1,2,3.8879166666666665
2001,1,3,3.496458333333333
2001,1,4,3.4466666666666668
2001,1,5,3.316666666666667
2001,1,6,3.303541666666667
2001,1,7,3.32
2001,1,8,3.5066666666666664
2001,1,9,3.52
2001,1,10,3.1422916666666665
2001,1,11,3.030625
2001,1,12,3.2822916666666666
2001,1,13,3.3266666666666667
2001,1,14,3.2933333333333334
2001,1,15,3.436875
2001,1,16,2.98
2001,1,17,2.9466666666666668
2001,1,18,2.9529166666666664
2001,1,19,3.0345833333333334
2001,1,20,3.08
2001,1,21,2.4433333333333334
2001,1,22,2.25
2001,1,23,2.2933333333333334
2001,1,24,2.45
2001,1,25,2.5633333333333335
2001,1,26,2.3466666666666667
2001,1,27,2.296666666666667
2001,1,28,2.34
2001,1,29,2.24
2001,1,30,2.256666666666667
2001,1,31,2.5533333333333332
2001,2,1,2.756666666666667
2001,2,2,2.86
2001,2,3,2.8133333333333335
2001,2,4,2.5833333333333335
2001,2,5,2.5933333333333333
2001,2,6,2.52
2001,2,7,2.7733333333333334
2001,2,8,2.8566666666666665
2001,2,9,2.9525
2001,2,10,3.2802083333333334
2001,2,11,2.6858333333333335
2001,2,12,2.32
2001,2,13,2.58
2001,2,14,2.796666666666667
2001,2,15,2.9964583333333334
2001,2,16,3.0166666666666666
2001,2,17,3.065
2001,2,18,2.6866666666666665
2001,2,19,2.5633333333333335
2001,2,20,2.705208333333333
2001,2,21,3.1772916666666666
2001,2,22,2.783333333333333
2001,2,23,2.7433333333333336
2001,2,24,2.46
2001,2,25,2.506666666666667
2001,2,26,2.7533333333333334
2001,2,27,2.73
2001,2,28,2.5966666666666667
2001,3,1,2.526666666666667
2001,3,2,2.5566666666666666
2001,3,3,2.586666666666667
2001,3,4,2.4433333333333334
2001,3,5,2.19
2001,3,6,2.4166666666666665
2001,3,7,2.6466666666666665
2001,3,8,2.453333333333333
2001,3,9,2.5300000000000002
2001,3,10,2.5633333333333335
2001,3,11,2.8933333333333335
2001,3,12,2.933333333333333
2001,3,13,2.7933333333333334
2001,3,14,2.97
2001,3,15,3.0227083333333336
2001,3,16,3.1245833333333333
2001,3,17,3.3066666666666666
2001,3,18,3.3533333333333335
2001,3,19,3.7472916666666665
2001,3,20,4.053125
2001,3,21,4.024791666666666
2001,3,22,4.442083333333334
2001,3,23,4.023333333333333
2001,3,24,3.883125
2001,3,25,3.80625
2001,3,26,3.8166666666666664
2001,3,27,3.78125
2001,3,28,3.7779166666666666
2001,3,29,3.97125
2001,3,30,3.9645833333333336
2001,3,31,3.936666666666667
2001,4,1,3.93
2001,4,2,3.858125
2001,4,3,3.895208333333333
2001,4,4,3.9922916666666666
2001,4,5,4.0175
2001,4,6,4.1381250000000005
2001,4,7,4.445625
2001,4,8,4.5441666666666665
2001,4,9,4.597291666666667
2001,4,10,5.11375
2001,4,11,5.2004166666666665
2001,4,12,4.92
2001,4,13,4.88125
2001,4,14,4.8675
2001,4,15,5.1847916666666665
2001,4,16,5.574583333333333
2001,4,17,5.773958333333334
2001,4,18,5.8725
2001,4,19,5.825208333333333
2001,4,20,5.909166666666667
2001,4,21,5.643541666666667
2001,4,22,5.4991666666666665
2001,4,23,6.240625
2001,4,24,5.841458333333334
2001,4,25,6.257083333333333
2001,4,26,6.520416666666667
2001,4,27,7.377291666666666
2001,4,28,7.210833333333333
2001,4,29,7.409583333333334
2001,4,30,7.922916666666667
2001,5,1,7.925
2001,5,2,7.711458333333334
2001,5,3,7.920625
2001,5,4,6.5616666666666665
2001,5,5,7.684583333333333
2001,5,6,10.309375
2001,5,7,10.3475
2001,5,8,8.166875
2001,5,9,7.493125
2001,5,10,7.525833333333333
2001,5,11,6.945833333333333
2001,5,12,6.102916666666666
2001,5,13,7.295416666666667
2001,5,14,8.944166666666666
2001,5,15,10.1125
2001,5,16,10.743958333333333
2001,5,17,10.726875
2001,5,18,10.018809523809523
2001,5,19,10.226875
2001,5,20,10.685416666666667
2001,5,21,10.921458333333334
2001,5,22,11.6
2001,5,23,11.56
2001,5,24,11.76375
2001,5,25,11.74875
2001,5,26,11.949166666666667
2001,5,27,12.113125
2001,5,28,11.598125
2001,5,29,10.415208333333332
2001,5,30,9.069374999999999
2001,5,31,8.295416666666666
2001,6,1,9.411041666666666
2001,6,2,9.923333333333334
2001,6,3,10.964791666666667
2001,6,4,8.767083333333334
2001,6,5,8.324791666666666
2001,6,6,8.699375
2001,6,7,9.036666666666667
2001,6,8,9.044375
2001,6,9,9.726041666666667
2001,6,10,9.742291666666667
2001,6,11,9.7908333333333335
2001,6,12,9.904375
2001,6,13,9.761666666666667
2001,6,14,9.308333333333334
2001,6,15,8.999583333333334
2001,6,16,8.859583333333333
2001,6,17,8.760833333333334
2001,6,18,9.0375
2001,6,19,8.680416666666666
2001,6,20,8.255416666666667
2001,6,21,9.89125
2001,6,22,12.142916666666666
2001,6,23,10.954791666666667
2001,6,24,8.785
2001,6,25,8.535833333333333
2001,6,26,8.654166666666667
2001,6,27,8.889583333333333
2001,6,28,9.054791666666667
2001,6,29,10.146041666666667
2001,6,30,10.719583333333333
2001,7,1,8.753958333333333
2001,7,2,7.770208333333334
2001,7,3,8.47
2001,7,4,9.498333333333333
2001,7,5,9.904791666666666
2001,7,6,9.377916666666666
2001,7,7,8.82375
2001,7,8,8.278958333333334
2001,7,9,8.810625
2001,7,10,9.286458333333334
2001,7,11,8.996875
2001,7,12,8.313333333333333
2001,7,13,7.822291666666667
2001,7,14,7.860833333333334
2001,7,15,8.5875
2001,7,16,9.502083333333333
2001,7,17,9.432083333333333
2001,7,18,10.07
2001,7,19,13.216458333333334
2001,7,20,13.294375
2001,7,21,11.79125
2001,7,22,10.001458333333334
2001,7,23,9.237708333333334
2001,7,24,8.381875
2001,7,25,7.834583333333334
2001,7,26,9.512708333333332
2001,7,27,10.711458333333333
2001,7,28,11.675625
2001,7,29,11.333333333333334
2001,7,30,11.38625
2001,7,31,11.92125
2001,8,1,11.772708333333334
2001,8,2,13.356666666666667
2001,8,3,10.572916666666666
2001,8,4,9.632291666666667
2001,8,5,10.5675
2001,8,6,10.537708333333333
2001,8,7,9.929166666666667
2001,8,8,10.304583333333333
2001,8,9,10.372916666666667
2001,8,10,10.144166666666667
2001,8,11,9.9625
2001,8,12,11.18875
2001,8,13,11.870416666666667
2001,8,14,13.48625
2001,8,15,14.249166666666667
2001,8,16,13.2
2001,8,17,11.25875
2001,8,18,9.429791666666667
2001,8,19,9.687916666666666
2001,8,20,9.814375
2001,8,21,10.13625
2001,8,22,9.991666666666667
2001,8,23,10.887708333333334
2001,8,24,11.859583333333333
2001,8,25,14.822916666666666
2001,8,26,14.293333333333333
2001,8,27,11.579166666666667
2001,8,28,10.775
2001,8,29,10.473749999999999
2001,8,30,11.110833333333334
2001,8,31,11.258541666666666
2001,9,1,10.806666666666667
2001,9,2,11.0025
2001,9,3,11.333541666666667
2001,9,4,9.972291666666667
2001,9,5,10.761333333333333
2001,9,6,10.460208333333334
2001,9,7,9.899791666666667
2001,9,8,9.599166666666667
2001,9,9,8.9975
2001,9,10,8.774791666666667
2001,9,11,9.212916666666667
2001,9,12,9.152083333333334
2001,9,13,9.540416666666667
2001,9,14,11.805625000000001
2001,9,15,13.787916666666666
2001,9,16,13.488125
2001,9,17,12.490833333333333
2001,9,18,12.823541666666667
2001,9,19,13.690416666666666
2001,9,20,14.18625
2001,9,21,12.982083333333334
2001,9,22,11.35
2001,9,23,10.677291666666667
2001,9,24,11.110208333333333
2001,9,25,12.398958333333333
2001,9,26,11.625
2001,9,27,10.321458333333332
2001,9,28,10.723125
2001,9,29,12.7775
2001,9,30,13.303125
2001,10,1,13.48875
2001,10,2,13.680625
2001,10,3,13.965833333333332
2001,10,4,13.7975
2001,10,5,13.7
2001,10,6,13.244791666666666
2001,10,7,11.825833333333334
2001,10,8,10.061875
2001,10,9,10.053333333333333
2001,10,10,10.195
2001,10,11,10.726458333333333
2001,10,12,10.823541666666667
2001,10,13,11.38375
2001,10,14,12.193125
2001,10,15,12.106666666666667
2001,10,16,12.0375
2001,10,17,10.860208333333333
2001,10,18,9.28625
2001,10,19,9.5060416666666665
2001,10,20,8.968958333333333
2001,10,21,9.252916666666666
2001,10,22,9
2001,10,23,9.450208333333332
2001,10,24,9.48
2001,10,25,9.55125
2001,10,26,8.970208333333334
2001,10,27,8.484166666666667
2001,10,28,8.6158
2001,10,29,8.420416666666666
2001,10,30,8.631666666666666
2001,10,31,8.983125
2001,11,1,8.860208333333333
2001,11,2,8.895416666666668
2001,11,3,8.995625
2001,11,4,9.031458333333333
2001,11,5,8.844375
2001,11,6,8.795625000000001
2001,11,7,8.673333333333334
2001,11,8,8.703541666666666
2001,11,9,8.673541666666667
2001,11,10,8.49
2001,11,11,8.4525
2001,11,12,8.373333333333333
2001,11,13,8.203333333333333
2001,11,14,8.171041666666666
2001,11,15,8.272916666666667
2001,11,16,8.39625
2001,11,17,8.33625
2001,11,18,8.213541666666666
2001,11,19,8.203333333333333
2001,11,20,8.206666666666667
2001,11,21,8.171875
2001,11,22,8.080208333333333
2001,11,23,8.104583333333332
2001,11,24,8.131666666666666
2001,11,25,8.12375
2001,11,26,8.073749999999999
2001,11,27,8.290625
2001,11,28,8.343125
2001,11,29,8.505625
2001,11,30,8.47125
2001,12,1,8.505625
2001,12,2,8.49
2001,12,3,8.39625
2001,12,4,8.342916666666667
2001,12,5,8.38375
2001,12,6,8.44
2001,12,7,8.43375
2001,12,8,8.261875
2001,12,9,7.9366666666666665
2001,12,10,7.656666666666666
2001,12,11,7.769583333333333
2001,12,12,7.871458333333333
2001,12,13,7.795
2001,12,14,7.818333333333333
2001,12,15,7.878333333333333
2001,12,16,7.397083333333334
2001,12,17,7.2527083333333335
2001,12,18,7.2325
2001,12,19,6.865208333333333
2001,12,20,7.1189583333333335
2001,12,21,6.86625
2001,12,22,6.338541666666667
2001,12,23,6.496458333333334
2001,12,24,6.464583333333334
2001,12,25,6.4870833333333335
2001,12,26,6.492708333333334
2001,12,27,6.3185416666666665
2001,12,28,5.86125
2001,12,29,5.674375
2001,12,30,5.592083333333333
2001,12,31,5.1310416666666665
2002,1,1,4.9470833333333335
2002,1,2,5.067083333333334
2002,1,3,4.904375
2002,1,4,4.964791666666667
2002,1,5,4.759791666666667
2002,1,6,4.707083333333333
2002,1,7,4.817083333333333
2002,1,8,4.6033333333333335
2002,1,9,4.395208333333334
2002,1,10,4.354791666666666
2002,1,11,4.37375
2002,1,12,4.352083333333334
2002,1,13,4.3741666666666665
2002,1,14,4.758333333333333
2002,1,15,5.01625
2002,1,16,5.012291666666667
2002,1,17,4.8325
2002,1,18,4.922916666666667
2002,1,19,4.635
2002,1,20,4.725833333333333
2002,1,21,4.523333333333333
2002,1,22,4.64
2002,1,23,4.427708333333333
2002,1,24,4.516666666666667
2002,1,25,4.596666666666667
2002,1,26,4.546666666666667
2002,1,27,4.777083333333334
2002,1,28,4.892708333333333
2002,1,29,5.010833333333333
2002,1,30,5.003333333333333
2002,1,31,4.812083333333333
2002,2,1,4.49
2002,2,2,4.225208333333334
2002,2,3,3.9633333333333334
2002,2,4,4.315625
2002,2,5,3.7922916666666664
2002,2,6,3.6512499999999997
2002,2,7,3.784375
2002,2,8,4.022916666666666
2002,2,9,4.083333333333333
2002,2,10,3.9966666666666666
2002,2,11,4.238125
2002,2,12,3.7043749999999998
2002,2,13,3.852708333333333
2002,2,14,3.65625
2002,2,15,3.537916666666667
2002,2,16,3.7841666666666667
2002,2,17,3.684791666666667
2002,2,18,3.6566666666666667
2002,2,19,3.6766666666666667
2002,2,20,3.7633333333333336
2002,2,21,3.9066666666666667
2002,2,22,3.9466666666666663
2002,2,23,4.045833333333333
2002,2,24,4.04
2002,2,25,4.1025
2002,2,26,4.291458333333333
2002,2,27,4.486666666666667
2002,2,28,4.406666666666667
2002,3,1,4.307291666666667
2002,3,2,4.373333333333333
2002,3,3,4.469166666666667
2002,3,4,4.614375
2002,3,5,4.409166666666667
2002,3,6,4.330416666666666
2002,3,7,4.35
2002,3,8,4.4425
2002,3,9,4.61125
2002,3,10,4.763333333333333
2002,3,11,4.681041666666666
2002,3,12,4.637708333333333
2002,3,13,4.693333333333333
2002,3,14,4.840625
2002,3,15,4.868125
2002,3,16,4.880625
2002,3,17,4.909791666666667
2002,3,18,4.8097916666666665
2002,3,19,4.786666666666666
2002,3,20,4.676875
2002,3,21,4.756875
2002,3,22,4.686458333333333
2002,3,23,4.540416666666666
2002,3,24,4.664375
2002,3,25,4.714166666666666
2002,3,26,4.658125
2002,3,27,4.717499999999999
2002,3,28,4.834583333333333
2002,3,29,4.9870833333333335
2002,3,30,5.041458333333334
2002,3,31,5.18625
2002,4,1,5.3625
2002,4,2,5.3341666666666665
2002,4,3,5.261041666666666
2002,4,4,5.395
2002,4,5,5.504166666666666
2002,4,6,5.4852083333333335
2002,4,7,5.711304347826086
2002,4,8,5.625
2002,4,9,5.711666666666667
2002,4,10,5.946041666666667
2002,4,11,6.673541666666667
2002,4,12,6.704166666666667
2002,4,13,6.332916666666667
2002,4,14,6.424166666666666
2002,4,15,6.905208333333333
2002,4,16,6.8549999999999995
2002,4,17,7.004375
2002,4,18,8.458124999999999
2002,4,19,8.497291666666667
2002,4,20,8.776666666666667
2002,4,21,8.677291666666667
2002,4,22,8.656666666666666
2002,4,23,8.4825
2002,4,24,8.467708333333333
2002,4,25,8.4775
2002,4,26,8.226458333333333
2002,4,27,8.069374999999999
2002,4,28,8.330208333333333
2002,4,29,8.025625
2002,4,30,7.9975
2002,5,1,8.00375
2002,5,2,8.10125
2002,5,3,8.0125
2002,5,4,7.936875
2002,5,5,8.456458333333334
2002,5,6,8.204166666666666
2002,5,7,8.100833333333334
2002,5,8,8.407916666666667
2002,5,9,8.9525
2002,5,10,8.48625
2002,5,11,8.4
2002,5,12,9.0408333333333335
2002,5,13,9.661875
2002,5,14,9.49
2002,5,15,8.747916666666667
2002,5,16,8.54625
2002,5,17,8.870625
2002,5,18,9.51875
2002,5,19,9.303333333333333
2002,5,20,9.466458333333334
2002,5,21,9.285
2002,5,22,9.499791666666667
2002,5,23,9.194583333333334
2002,5,24,8.8654166666666665
2002,5,25,9.586041666666667
2002,5,26,8.8075
2002,5,27,9.0475
2002,5,28,8.690833333333334
2002,5,29,8.678333333333333
2002,5,30,8.595
2002,5,31,7.866666666666666
2002,6,1,7.146041666666666
2002,6,2,7.186875
2002,6,3,8.109791666666666
2002,6,4,9.37375
2002,6,5,9.761458333333334
2002,6,6,9.192291666666666
2002,6,7,10.077916666666667
2002,6,8,11.151875
2002,6,9,9.133541666666666
2002,6,10,9.280208333333333
2002,6,11,12.68625
2002,6,12,19.68777777777778
2002,8,7,14.692777777777778
2002,8,8,16.589375
2002,8,9,16.619791666666668
2002,8,10,15.228125
2002,8,11,13.794583333333334
2002,8,12,12.574583333333333
2002,8,13,11.534791666666667
2002,8,14,10.718958333333333
2002,8,15,10.37875
2002,8,16,10.313958333333334
2002,8,17,10.033541666666666
2002,8,18,9.9125
