YY,MM,DD,AverageTemp
1998,3,2,3.8491666666666666
1998,3,3,4.053333333333334
1998,3,4,4.239166666666667
1998,3,5,4.3725000000000005
1998,3,6,4.24
1998,3,7,4.0825000000000005
1998,3,8,4.023333333333333
1998,3,9,3.996666666666667
1998,3,10,3.89
1998,3,11,3.4768749999999997
1998,3,12,3.1174999999999997
1998,3,13,2.5327083333333333
1998,3,14,3.0297916666666667
1998,3,15,3.0264583333333333
1998,3,16,2.99875
1998,3,17,3.0085416666666664
1998,3,18,3.143333333333333
1998,3,19,3.25
1998,3,20,3.195
1998,3,21,2.8435416666666664
1998,3,22,2.5999999999999996
1998,3,23,2.546666666666667
1998,3,24,2.8529166666666668
1998,3,25,2.8789583333333333
1998,3,26,2.886875
1998,3,27,3.194583333333333
1998,3,28,3.401666666666667
1998,3,29,3.494375
1998,3,30,3.565
1998,3,31,3.466875
1998,4,1,4.358333333333333
1998,4,2,4.543958333333333
1998,4,3,4.733125
1998,4,4,4.924791666666667
1998,4,5,4.9556249999999995
1998,4,6,4.975
1998,4,7,5.208541666666666
1998,4,8,5.192083333333334
1998,4,9,5.913125
1998,4,10,6.190833333333333
1998,4,11,5.902916666666667
1998,4,12,6.308958333333333
1998,4,13,6.730833333333333
1998,4,14,6.5725
1998,4,15,6.352916666666666
1998,4,16,5.969375
1998,4,17,5.538541666666667
1998,4,18,4.976458333333333
1998,4,19,4.680625
1998,4,20,5.8152083333333335
1998,4,21,5.965416666666666
1998,4,22,6.489583333333333
1998,4,23,7.524375
1998,4,24,7.576041666666667
1998,4,25,7.39375
1998,4,26,7.2195833333333335
1998,4,27,7.133541666666667
1998,4,28,7.267083333333333
1998,4,29,6.997083333333333
1998,4,30,6.601875
1998,5,1,6.392916666666666
1998,5,2,7.5025
1998,5,3,8.113958333333333
1998,5,4,8.667291666666667
1998,5,5,9.367291666666667
1998,5,6,9.722708333333333
1998,5,7,9.88875
1998,5,8,10.2275
1998,5,9,10.678541666666668
1998,5,10,10.171458333333334
1998,5,11,9.686666666666666
1998,5,12,9.469375
1998,5,13,8.979791666666667
1998,5,14,8.915208333333332
1998,5,15,8.714375
1998,5,16,9.409583333333334
1998,5,17,8.902787356206897
1998,5,18,8.760625
1998,5,19,8.57
1998,5,20,7.916458333333333
1998,5,21,7.7425
1998,5,22,8.173541666666667
1998,5,23,9.074791666666666
1998,5,24,9.951875
1998,5,25,9.3845833333333335
1998,5,26,8.873333333333333
1998,5,27,8.908541666666666
1998,5,28,8.468541666666667
1998,5,29,6.857708333333333
1998,5,30,7.009166666666666
1998,5,31,7.560416666666667
1998,6,1,7.832083333333333
1998,6,2,7.595208333333334
1998,6,3,6.632708333333333
1998,6,4,6.018125
1998,6,5,6.465208333333334
1998,6,6,8.371875
1998,6,7,10.17375
1998,6,8,11.021458333333333
1998,6,9,10.68625
1998,6,10,9.182708333333334
1998,6,11,8.676666666666668
1998,6,12,9.2716666666666665
1998,6,13,10.807500000000001
1998,6,14,11.14625
1998,6,15,10.689375
1998,6,16,11.468958333333333
1998,6,17,13.315
1998,6,18,13.6625
1998,6,19,12.935625
1998,6,20,12.270625
1998,6,21,13.902083333333334
1998,6,22,12.766666666666667
1998,6,23,10.945
1998,6,24,10.545416666666666
1998,6,25,10.609375
1998,6,26,10.560833333333333
1998,6,27,14.389791666666667
1998,6,28,14.066875
1998,6,29,13.485416666666666
1998,6,30,12.973125
1998,7,1,11.992916666666666
1998,7,2,12.335
1998,7,3,12.673333333333334
1998,7,4,12.547916666666666
1998,7,5,14.35875
1998,7,6,14.20125
1998,7,7,12.592291666666666
1998,7,8,12.956666666666667
1998,7,9,12.430833333333334
1998,7,10,11.025625
1998,7,11,11.273333333333333
1998,7,12,14.134375
1998,7,13,13.315
1998,7,14,9.988958333333333
1998,7,15,9.110416666666667
1998,7,16,9.031875
1998,7,17,9.498125
1998,7,18,10.127291666666666
1998,7,19,10.905625
1998,7,20,10.918333333333333
1998,7,21,9.856666666666667
1998,7,22,9.992291666666667
1998,7,23,9.998333333333333
1998,7,24,9.6814583333333335
1998,7,25,10.295625
1998,7,26,12.3475
1998,7,27,10.571041666666666
1998,7,28,8.695416666666667
1998,7,29,7.886458333333334
1998,7,30,7.977291666666667
1998,7,31,8.61875
1998,8,1,9.118333333333334
1998,8,2,9.240833333333333
1998,8,3,9.171458333333334
1998,8,4,10.041041666666667
1998,8,5,10.537708333333333
1998,8,6,11.16375
1998,8,7,10.921875
1998,8,8,11.128333333333334
1998,8,9,9.57625
1998,8,10,8.769375
1998,8,11,8.881458333333335
1998,8,12,11.35375
1998,8,13,10.99
1998,8,14,9.917916666666667
1998,8,15,9.025
1998,8,16,9.017291666666667
1998,8,17,9.691458333333333
1998,8,18,10.50875
1998,8,19,12.811914893617022
1998,8,20,12.969615384615384
1998,8,21,11.9825
1998,8,22,11.883333333333333
1998,8,23,11.906666666666666
1998,8,24,10.901041666666666
1998,8,25,9.918333333333333
1998,8,26,9.236041666666667
1998,8,27,9.662083333333333
1998,8,28,10.177291666666667
1998,8,29,14.742083333333333
1998,8,30,16.106875
1998,8,31,15.046666666666667
1998,9,1,14.681875
1998,9,2,15.432083333333333
1998,9,3,15.178958333333332
1998,9,4,15.525
1998,9,5,15.464166666666666
1998,9,6,12.782291666666667
1998,9,7,13.225416666666666
1998,9,8,13.242708333333333
1998,9,9,12.994583333333333
1998,9,10,12.082916666666666
1998,9,11,12.95875
1998,9,12,13.701875
1998,9,13,14.524791666666665
1998,9,14,14.7525
1998,9,15,12.969791666666666
1998,9,16,12.904583333333333
1998,9,17,13.991458333333334
1998,9,18,15.582916666666668
1998,9,19,14.268125
1998,9,20,11.527083333333334
1998,9,21,11.303958333333334
1998,9,22,11.726458333333333
1998,9,23,13.821875
1998,9,24,13.719791666666666
1998,9,25,13.383125
1998,9,26,12.729583333333334
1998,9,27,12.005208333333334
1998,9,28,10.749583333333334
1998,9,29,10.90125
1998,9,30,11.0825
1998,10,1,10.177291666666667
1998,10,2,8.760416666666666
1998,10,3,8.510208333333333
1998,10,4,8.6275
1998,10,5,9.282083333333333
1998,10,6,10.005833333333333
1998,10,7,9.83
1998,10,8,10.024791666666667
1998,10,9,10.642708333333333
1998,10,10,11.404583333333333
1998,10,11,11.842708333333333
1998,10,12,12.31
1998,10,13,12.323333333333334
1998,10,14,12.163125
1998,10,15,12.050625
1998,10,16,12.0075
1998,10,17,11.811041666666666
1998,10,18,11.570208333333333
1998,10,19,11.512291666666666
1998,10,20,11.250833333333333
1998,10,21,10.8675
1998,10,22,10.742291666666667
1998,10,23,10.394166666666667
1998,10,24,10.25375
1998,10,25,10.463125
1998,10,26,10.867083333333333
1998,10,27,10.916875
1998,10,28,10.535833333333333
1998,10,29,10.612916666666667
1998,10,30,9.904791666666666
1998,10,31,9.289375
1998,11,1,9.645416666666666
1998,11,2,9.786666666666667
1998,11,3,9.321875
1998,11,4,9.026041666666666
1998,11,5,8.828125
1998,11,6,8.853541666666667
1998,11,7,8.553749999999999
1998,11,8,8.57
1998,11,9,8.458541666666665
1998,11,10,8.336875
1998,11,11,8.34625
1998,11,12,8.385208333333333
1998,11,13,8.280624999999999
1998,11,14,8.079791666666667
1998,11,15,8.139583333333334
1998,11,16,8.023541666666667
1998,11,17,8.076666666666668
1998,11,18,7.931666666666667
1998,11,19,7.88625
1998,11,20,7.905
1998,11,21,7.951875
1998,11,22,7.733125
1998,11,23,7.74125
1998,11,24,7.619999999999999
1998,11,25,7.41375
1998,11,26,7.40375
1998,11,27,7.352916666666666
1998,11,28,7.178958333333333
1998,11,29,7.185
1998,11,30,7.265208333333334
1998,12,1,7.37875
1998,12,2,7.40625
1998,12,3,7.425625
1998,12,4,7.46625
1998,12,5,7.519375
1998,12,6,7.616875
1998,12,7,7.6466666666666665
1998,12,8,7.739999999999999
1998,12,9,7.475625
1998,12,10,7.33375
1998,12,11,7.323333333333333
1998,12,12,6.937916666666666
1998,12,13,6.986875
1998,12,14,6.867916666666667
1998,12,15,6.844791666666667
1998,12,16,6.909791666666667
1998,12,17,6.863333333333333
1998,12,18,6.205625
1998,12,19,6.166666666666666
1998,12,20,6.378958333333333
1998,12,21,6.279375
1998,12,22,6.365208333333333
1998,12,23,5.861666666666666
1998,12,24,5.886666666666667
1998,12,25,5.840833333333333
1998,12,26,5.633125
1998,12,27,5.5424999999999995
1998,12,28,5.5095833333333335
1998,12,29,5.30875
1998,12,30,5.1622916666666665
1998,12,31,4.28625
1999,1,1,4.068125
1999,1,2,3.361666666666667
1999,1,3,3.7956250000000002
1999,1,4,4.014583333333333
1999,1,5,3.8083333333333336
1999,1,6,3.5700000000000003
1999,1,7,3.4766666666666666
1999,1,8,3.583125
1999,1,9,4.105208333333334
1999,1,10,3.821458333333333
1999,1,11,3.486666666666667
1999,1,12,3.64
1999,1,13,3.7483333333333335
1999,1,14,2.3252083333333333
1999,1,15,2.6997916666666666
1999,1,16,3.14875
1999,1,17,3.6766666666666667
1999,1,18,3.63
1999,1,19,4.010833333333333
1999,1,20,4.086041666666667
1999,1,21,4.128125
1999,1,22,4.0147916666666665
1999,1,23,3.723125
1999,1,24,4.029791666666666
1999,1,25,4.1525
1999,1,26,4.124583333333334
1999,1,27,4.290416666666666
1999,1,28,3.778125
1999,1,29,3.2914583333333334
1999,1,30,3.1197916666666665
1999,1,31,2.6625
1999,2,1,2.7039583333333335
1999,2,2,2.8333333333333335
1999,2,3,3.058125
1999,2,4,3.161875
1999,2,5,3.33
1999,2,6,3.1589583333333335
1999,2,7,3.039375
1999,2,8,2.8333333333333335
1999,2,9,2.8029166666666665
1999,2,10,3.1270833333333337
1999,2,11,3.186875
1999,2,12,3.5300000000000002
1999,2,13,3.6591666666666667
1999,2,14,3.3541666666666665
1999,2,15,2.973333333333333
1999,2,16,3.205
1999,2,17,3.2866666666666666
1999,2,18,3.3866666666666667
1999,2,19,3.3466666666666667
1999,2,20,3.2600000000000002
1999,2,21,3.143125
1999,2,22,2.6977083333333334
1999,2,23,2.241041666666667
1999,2,24,2.4429166666666666
1999,2,25,2.1497916666666668
1999,2,26,2.301041666666667
1999,2,27,2.383958333333333
1999,2,28,2.544583333333333
1999,3,1,2.783333333333333
1999,3,2,2.9566666666666666
1999,3,3,2.9966666666666666
1999,3,4,3.2150000000000003
1999,3,5,3.1039583333333334
1999,3,6,3.04
1999,3,7,2.366875
1999,3,8,1.59
1999,3,9,1.3599999999999999
2000,2,15,2.57
2000,2,16,2.56
2000,2,17,2.3833333333333333
2000,2,18,2.07
2000,2,19,1.6295833333333334
2000,2,20,1.8622916666666667
2000,2,21,1.9866666666666666
2000,2,22,2.1266666666666665
2000,2,23,2.393333333333333
2000,2,24,2.725
2000,2,25,3.089375
2000,2,26,3.07125
2000,2,27,3.0808333333333335
2000,2,28,3.1783333333333332
2000,2,29,3.47375
2000,3,1,3.4499999999999997
2000,3,2,3.42
2000,3,3,3.571875
2000,3,4,3.5085416666666664
2000,3,5,3.6866666666666665
2000,3,6,3.83875
2000,3,7,3.7397916666666666
2000,3,8,3.976875
2000,3,9,3.9606250000000003
2000,3,10,4.19875
2000,3,11,4.293333333333334
2000,3,12,4.276875
2000,3,13,4.125
2000,3,14,4.123125
2000,3,15,4.1518749999999995
2000,3,16,4.206875
2000,3,17,4.387083333333334
2000,3,18,3.645625
2000,3,19,3.9727083333333333
2000,3,20,4.1925
2000,3,21,4.13
2000,3,22,4.19875
2000,3,23,4.310416666666667
2000,3,24,4.538125
2000,3,25,4.635625
2000,3,26,4.838958333333333
2000,3,27,4.706875
2000,3,28,5.115
2000,3,29,4.940625
2000,3,30,4.78125
2000,3,31,4.843541666666667
2000,4,1,5.175
2000,4,2,5.026304347826087
2000,4,3,5.238541666666666
2000,4,4,5.354791666666666
2000,4,5,4.911041666666667
2000,4,6,4.566666666666666
2000,4,7,4.668958333333333
2000,4,8,4.606041666666667
2000,4,9,4.618125
2000,4,10,4.640833333333333
2000,4,11,4.952083333333333
2000,4,12,5.073125
2000,4,13,5.328125
2000,4,14,5.058541666666667
2000,4,15,5.108333333333333
2000,4,16,5.525416666666667
2000,4,17,6.083958333333333
2000,4,18,6.204375
2000,4,19,6.359999999999999
2000,4,20,6.5910416666666665
2000,4,21,6.9002083333333335
2000,4,22,6.53
2000,4,23,6.62625
2000,4,24,6.595833333333333
2000,4,25,6.726458333333333
2000,4,26,6.701458333333333
2000,4,27,6.46
2000,4,28,6.389166666666666
2000,4,29,6.794583333333334
2000,4,30,7.405833333333334
2000,5,1,7.450208333333333
2000,5,2,7.483333333333333
2000,5,3,7.9262500000000005
2000,5,4,7.668958333333333
2000,5,5,7.02875
2000,5,6,7.488958333333334
2000,5,7,7.8475
2000,5,8,7.141666666666667
2000,5,9,9.164583333333333
2000,5,10,10.555208333333333
2000,5,11,10.287083333333333
2000,5,12,9.91875
2000,5,13,10.315416666666668
2000,5,14,10.471458333333334
2000,5,15,10.772708333333334
2000,5,16,10.173958333333333
2000,5,17,10.483125
2000,5,18,9.391875
2000,5,19,9.48125
2000,5,20,9.984166666666667
2000,5,21,10.206666666666667
2000,5,22,10.28375
2000,5,23,10.72875
2000,5,24,11.000869565217391
2000,5,25,10.836041666666667
2000,5,26,8.751041666666666
2000,5,27,9.883333333333333
2000,5,28,11.002916666666668
2000,5,29,12.076875
2000,5,30,12.33625
2000,5,31,12.348541666666666
2000,6,1,11.586041666666667
2000,6,2,11.29625
2000,6,3,10.121458333333333
2000,6,4,11.463958333333334
2000,6,5,13.267916666666666
2000,6,6,13.919791666666667
2000,6,7,13.093958333333333
2000,6,8,12.634791666666667
2000,6,9,11.745208333333334
2000,6,10,11.81625
2000,6,11,13.540000000000001
2000,6,12,13.569583333333334
2000,6,13,13.811875
2000,6,14,13.600624999999999
2000,6,15,12.922083333333333
2000,6,16,11.549375
2000,6,17,11.068541666666667
2000,6,18,10.721875
2000,6,19,11.648333333333333
2000,6,20,10.932500000000001
2000,6,21,10.068333333333333
2000,6,22,8.946041666666666
2000,6,23,9.239583333333334
2000,6,24,9.80125
2000,6,25,11.331666666666667
2000,6,26,9.843333333333334
2000,6,27,9.348125
2000,6,28,8.933125
2000,6,29,9.582291666666666
2000,6,30,9.635416666666666
2000,7,1,9.6175
2000,7,2,10.233125
2000,7,3,10.029791666666666
2000,7,4,9.843541666666667
2000,7,5,10.616041666666666
2000,7,6,11.63625
2000,7,7,13.883541666666668
2000,7,8,15.087708333333333
2000,7,9,15.253958333333333
2000,7,10,13.5275
2000,7,11,12.055208333333333
2000,7,12,13.0575
2000,7,13,14.219166666666666
2000,7,14,13.55125
2000,7,15,14.235
2000,7,16,17.5
2000,7,17,17.60729166666667
2000,7,18,17.111666666666668
2000,7,19,14.959166666666667
2000,7,20,15.588125
2000,7,21,16.255416666666665
2000,7,22,15.854583333333334
2000,7,23,14.326041666666667
2000,7,24,15.371458333333333
2000,7,25,16.831041666666668
2000,7,26,18.876458333333332
2000,7,27,18.989166666666666
2000,7,28,18.515208333333334
2000,7,29,17.881666666666668
2000,7,30,17.455416666666668
2000,7,31,18.27625
2000,8,1,18.391875
2000,8,2,18.09
2000,8,3,16.95
2000,8,4,16.585208333333334
2000,8,5,16.95854166666667
2000,8,6,17.275833333333335
2000,8,7,16.257708333333333
2000,8,8,14.741666666666667
2000,8,9,14.095
2000,8,10,13.711458333333333
2000,8,11,15.721666666666666
2000,8,12,19.86895833333333
2000,8,13,19.916666666666668
2000,8,14,19.923333333333332
2000,8,15,19.826666666666664
2000,8,16,19.78333333333333
2000,8,17,19.462291666666665
2000,8,18,18.934583333333332
2000,8,19,18.694583333333334
2000,8,20,18.506666666666668
2000,8,21,17.59875
2000,8,22,17.852291666666666
2000,8,23,15.489166666666668
2000,8,24,13.15125
2000,8,25,12.931666666666667
2000,8,26,12.658541666666666
2000,8,27,12.039791666666666
2000,8,28,13.133333333333333
2000,8,29,15.560208333333334
2000,8,30,14.793541666666666
2000,8,31,14.1175
2000,9,1,12.411666666666667
2000,9,2,13.20125
2000,9,3,14.842916666666667
2000,9,4,16.451458333333335
2000,9,5,17.656666666666666
2000,9,6,17.663333333333334
2000,9,7,17.363478260869567
2001,4,1,4.076190476190476
2001,4,2,3.853333333333333
2001,4,3,3.9566666666666666
2001,4,4,4.077708333333333
2001,4,5,4.331666666666667
2001,4,6,4.1814583333333335
2001,4,7,5.1466666666666665
2001,4,8,4.658125
2001,4,9,4.818125
2001,4,10,5.365833333333334
2001,4,11,5.175625
2001,4,12,5.569375
2001,4,13,5.61125
2001,4,14,5.264166666666667
2001,4,15,5.388958333333333
2001,4,16,5.636875
2001,4,17,5.935
2001,4,18,6.3425
2001,4,19,6.063541666666667
2001,4,20,6.019791666666666
2001,4,21,5.942291666666667
2001,4,22,5.8062499999999995
2001,4,23,6.029166666666667
2001,4,24,5.912708333333334
2001,4,25,6.420416666666666
2001,4,26,6.571041666666667
2001,4,27,7.635208333333333
2001,4,28,7.641041666666666
2001,4,29,7.804166666666666
2001,4,30,8.373125
2001,5,1,8.445
2001,5,2,8.801666666666668
2001,5,3,8.449166666666667
2001,5,4,7.326458333333333
2001,5,5,9.535416666666666
2001,5,6,11.270208333333333
2001,5,7,11.068958333333333
2001,5,8,8.726458333333333
2001,5,9,7.714583333333334
2001,5,10,8.328333333333333
2001,5,11,7.293541666666667
2001,5,12,6.606041666666667
2001,5,13,7.470416666666667
2001,5,14,10.225208333333333
2001,5,15,10.677083333333334
2001,5,16,10.710625
